True Sentences,Generated Sentences,Precision,Recall,F1 Score,Edit Distance
requires additional memory saving at the server side (which in general is a plus for federated learning). this method also achieves 0 convergence error in some client participation patterns which is interesting and validated in the experiments.,"requires tuning of the amplification parameter η, making it a lightweight yet effective modification to existing algorithms.",0.86514443,0.85077053,0.8578973,168
the strength of the paper in my opinion. here are some of the weaknesses:,the overall strengths and contributions of the work.,0.8949955,0.8772445,0.8860311,48
"0 convergence error in the analysis, the insight/reason for this is unclear. the paper also lacks a bit in explaining the main intuition behind algorithm 1.","better convergence rates, the paper could benefit from a more detailed explanation of why amplification works in practice.",0.8969944,0.87547946,0.8861064,108
has not been viewed much either theoretically or empirically throughout the paper. perhaps having some ablation study on the $\eta$ can help further understand the implications/effectiveness of the proposed algorithm 1.,"on the convergence rate is not fully explored, and more empirical results on the sensitivity of η would be helpful.",0.88781554,0.85339516,0.8702651,162
be more interesting if the authors gave some connection with the arbitrary client participation patterns that exist in the real-world federated learning applications such as periodic shifts [6-7] (as cited in the paper).,be interesting to see more specific real-world participation patterns and how the proposed method performs under those conditions.,0.89595973,0.8469358,0.87075824,136
temporal operation is very interesting and novel to my best knowledge.,+the core idea of using kma to align spatial information for temporal modeling is innovative and well-executed.,0.84685874,0.8709921,0.8587559,78
and the results are strong.,"+the mathematical derivation is solid, providing a clear theoretical foundation.",0.8703679,0.9163075,0.89274704,64
achieve consistent performance improvement using different backbones.,+the proposed method is robust and can generalize well across different video learning tasks.,0.86209273,0.8860595,0.87391186,66
"the model is not thorough enough, see questions section",-the analysis on what has been learned by the model could be more detailed and insightful.,0.87035036,0.8630316,0.86667556,65
with more clarity see limitation section,"-some details should be presented more clearly, especially in the experimental setup.",0.8449495,0.8394229,0.8421771,62
well written with comprehensive details.,the paper is well-written and provides a clear explanation of the proposed method.,0.88249075,0.9094926,0.89578825,58
baseline methods by a large margin,the proposed method outperforms the baseline clip model in several zero-shot transfer learning tasks.,0.8458302,0.86912817,0.8573209,79
"modern hopfield networks, which are all existing works even though the application scenario is new",the novelty of the paper is below the bar. it combines the infoloob and modern hopfield networks to address the explaining away problem in contrastive learning.,0.8497852,0.8570832,0.8534186,117
pair of tasks to come up with initial hypothesis and then tests those hypothesis on cw10/cw20 benchmarks.,"a wide range of metrics, including forward transfer, forgetting, and average performance, to provide a comprehensive evaluation of the proposed methods.",0.8444275,0.84015703,0.8422868,112
and is overall simple while still achieving state of the art performance in cw10/cw20,"and effectively combines the insights gained from the experiments, such as behavioral cloning and exploration strategies.",0.8528336,0.83996856,0.84635216,91
are true only for the cw benchmarks. i do appreciate the authors being very upfront about the limitations of the work.,may not generalize to other rl algorithms or benchmarks with different task structures or state spaces.,0.83646804,0.8543875,0.84533286,91
the proposed approach seems new to me. relevant literatures are well discussed.,"the authors provide a novel perspective on private high-dimensional data generation by directly optimizing a set of samples instead of training deep generative models, which is a significant departure from existing approaches.",0.8399598,0.86685,0.85319316,176
"mistakes. however, some details of the algorithm and the experiments are missing (see my questions below).","flaws in the methodology. the approach is well-grounded in theory, and the use of gradient matching for optimizing the synthetic set under dp constraints is a clever and effective solution.",0.8594599,0.8563728,0.85791355,136
to follow and well organized.,"to follow, with clear explanations of the methodology and well-structured sections that guide the reader through the technical details.",0.85358644,0.9001481,0.8762491,109
"budget. not sure whether what happens when the budget is moderate, say $\epsilon = 5$. also, it would be better if the performance is benchmarked on colored image datasets (e.g., cifar-10).","budgets, but it would be beneficial to see results for a wider range of privacy levels to better understand the trade-offs between privacy and utility in more granular settings.",0.86149037,0.83393127,0.84748685,145
